TRANSECT_CODE,YEAR,MONTH,DAY,WEEKNO,COUNT
3,2011,8,9,19,10
3,2011,8,15,20,5
3,2011,8,22,21,4
3,2012,7,11,15,10
3,2012,7,15,16,18
3,2012,7,23,17,14
3,2012,8,3,18,10
3,2012,8,8,19,8
3,2012,8,12,20,7
3,2012,8,22,21,6
3,2012,8,28,22,1
3,2013,7,4,14,3
3,2013,7,11,15,6
3,2013,7,30,18,8
3,2013,8,13,20,8
3,2013,8,21,21,6
3,2013,8,28,22,2
3,2013,9,4,23,1
3,2014,6,13,11,3
3,2014,6,17,12,9
3,2014,6,25,13,15
3,2014,7,3,14,10
3,2014,7,8,15,13
3,2014,7,15,16,12
3,2014,7,23,17,7
3,2014,7,30,18,13
3,2014,8,7,19,10
3,2014,8,14,20,4
3,2015,7,2,14,9
3,2015,7,16,16,8
3,2015,8,1,18,5
3,2015,8,6,19,17
3,2015,8,25,21,3
3,2015,8,28,22,1
4,1976,6,15,11,1
4,1976,6,18,12,1
4,1976,6,21,12,2
4,1976,6,22,12,3
4,1976,6,24,13,4
4,1976,6,25,13,5
4,1976,6,28,13,7
4,1976,6,29,13,7
4,1976,7,1,14,6
4,1976,7,2,14,6
4,1976,7,5,14,5
4,1976,7,6,14,4
4,1976,7,7,14,5
4,1976,7,8,15,4
4,1976,7,12,15,3
4,1976,7,13,15,4
4,1976,7,15,16,4
4,1976,7,19,16,3
4,1976,7,21,16,5
4,1976,7,22,17,9
4,1976,7,23,17,6
4,1976,7,26,17,5
4,1976,7,27,17,9
4,1976,7,29,18,3
4,1976,8,2,18,1
4,1976,8,4,18,3
4,1976,8,5,19,2
4,1976,8,10,19,2
4,1976,8,11,19,2
4,1976,8,13,20,1
4,1976,8,17,20,2
4,1976,8,19,21,1
4,1977,6,29,13,1
4,1977,7,2,14,1
4,1977,7,4,14,1
4,1977,7,5,14,1
4,1977,7,7,14,1
4,1977,7,8,15,2
4,1977,7,14,15,6
4,1977,7,15,16,3
4,1977,7,18,16,3
4,1977,7,19,16,5
4,1977,7,20,16,4
4,1977,7,22,17,3
4,1977,7,25,17,6
4,1977,7,27,17,7
4,1977,7,28,17,9
4,1977,7,29,18,9
4,1977,8,1,18,5
4,1977,8,2,18,6
4,1977,8,3,18,10
4,1977,8,5,19,7
4,1977,8,10,19,7
4,1977,8,11,19,6
4,1977,8,12,20,6
4,1977,8,15,20,6
4,1977,8,16,20,5
4,1977,8,20,21,3
4,1977,8,22,21,3
4,1977,8,23,21,5
4,1977,8,26,22,2
4,1977,8,30,22,2
4,1977,9,1,22,2
4,1977,9,3,23,5
4,1977,9,5,23,1
4,1977,9,7,23,1
4,1977,9,9,24,1
4,1978,6,28,13,1
4,1978,7,7,14,1
4,1978,7,9,15,3
4,1978,7,12,15,3
4,1978,7,13,15,4
4,1978,7,16,16,5
4,1978,7,17,16,5
4,1978,7,18,16,6
4,1978,7,21,16,9
4,1978,7,22,17,7
4,1978,7,24,17,5
4,1978,7,25,17,7
4,1978,7,27,17,8
4,1978,7,28,17,10
4,1978,8,1,18,11
4,1978,8,3,18,8
4,1978,8,4,18,9
4,1978,8,5,19,7
4,1978,8,7,19,7
4,1978,8,11,19,5
4,1978,8,15,20,4
4,1978,8,16,20,3
4,1978,8,18,20,2
4,1978,8,21,21,2
4,1978,8,23,21,2
4,1978,8,25,21,1
4,1978,8,29,22,1
4,1978,8,30,22,3
4,1978,9,3,23,2
4,1978,9,4,23,1
4,1978,9,6,23,1
4,1978,9,11,24,1
4,1978,9,12,24,1
4,1979,6,26,13,1
4,1979,6,28,13,3
4,1979,7,2,14,4
4,1979,7,3,14,5
4,1979,7,5,14,9
4,1979,7,10,15,14
4,1979,7,11,15,9
4,1979,7,12,15,17
4,1979,7,15,16,21
4,1979,7,16,16,18
4,1979,7,17,16,18
4,1979,7,23,17,28
4,1979,7,24,17,19
4,1979,7,26,17,36
4,1979,7,30,18,33
4,1979,7,31,18,13
4,1979,8,1,18,16
4,1979,8,5,19,11
4,1979,8,6,19,18
4,1979,8,10,19,7
4,1979,8,12,20,7
4,1979,8,16,20,4
4,1979,8,20,21,6
4,1979,8,21,21,3
4,1979,8,24,21,5
4,1979,8,28,22,4
4,1979,8,29,22,2
4,1979,8,30,22,3
4,1979,9,4,23,2
4,1979,9,5,23,2
4,1979,9,10,24,2
4,1979,9,11,24,1
4,1980,6,13,11,1
4,1980,6,16,11,1
4,1980,6,21,12,2
4,1980,6,24,13,4
4,1980,6,25,13,5
4,1980,6,28,13,5
4,1980,7,3,14,5
4,1980,7,11,15,8
4,1980,7,21,16,6
4,1980,7,22,17,10
4,1980,7,24,17,8
4,1980,7,25,17,11
4,1980,7,28,17,12
4,1980,7,29,18,18
4,1980,8,1,18,14
4,1980,8,3,18,15
4,1980,8,10,19,12
4,1980,8,13,20,10
4,1980,8,15,20,7
4,1980,8,18,20,8
4,1980,8,19,21,6
4,1980,8,24,21,3
4,1980,9,1,22,2
4,1980,9,2,23,4
4,1980,9,3,23,5
4,1980,9,9,24,1
4,1981,6,15,11,1
4,1981,6,22,12,1
4,1981,6,23,12,2
4,1981,6,29,13,2
4,1981,6,30,13,2
4,1981,7,1,14,4
4,1981,7,6,14,8
4,1981,7,8,15,12
4,1981,7,12,15,18
4,1981,7,13,15,13
4,1981,7,15,16,27
4,1981,7,20,16,15
4,1981,7,22,17,17
4,1981,7,27,17,17
4,1981,8,3,18,9
4,1981,8,5,19,12
4,1981,8,10,19,7
4,1981,8,12,20,8
4,1981,8,14,20,4
4,1981,8,17,20,4
4,1981,8,21,21,2
4,1981,8,26,22,3
4,1981,9,2,23,1
4,1981,9,3,23,1
4,1981,9,9,24,1
4,1981,9,11,24,1
4,1982,6,10,11,1
4,1982,6,11,11,3
4,1982,6,17,12,4
4,1982,6,27,13,13
4,1982,6,30,13,12
4,1982,7,2,14,15
4,1982,7,5,14,11
4,1982,7,7,14,15
4,1982,7,8,15,14
4,1982,7,13,15,17
4,1982,7,15,16,16
4,1982,7,16,16,14
4,1982,7,19,16,17
4,1982,7,26,17,23
4,1982,7,28,17,12
4,1982,7,29,18,11
4,1982,8,2,18,8
4,1982,8,6,19,10
4,1982,8,8,19,4
4,1982,8,11,19,4
4,1982,8,14,20,5
4,1982,8,19,21,1
4,1982,8,26,22,1
4,1982,9,10,24,1
4,1982,9,12,24,1
4,1983,6,22,12,1
4,1983,6,25,13,2
4,1983,7,1,14,5
4,1983,7,2,14,4
4,1983,7,5,14,6
4,1983,7,8,15,11
4,1983,7,12,15,13
4,1983,7,14,15,13
4,1983,7,15,16,10
4,1983,7,18,16,13
4,1983,7,20,16,22
4,1983,7,22,17,16
4,1983,7,26,17,17
4,1983,7,28,17,11
4,1983,7,29,18,7
4,1983,8,2,18,8
4,1983,8,3,18,6
4,1983,8,5,19,6
4,1983,8,6,19,7
4,1983,8,8,19,5
4,1983,8,9,19,6
4,1983,8,12,20,4
4,1983,8,15,20,4
4,1983,8,18,20,3
4,1983,8,19,21,2
4,1983,8,22,21,1
4,1983,8,25,21,2
4,1983,8,26,22,1
4,1983,8,31,22,1
4,1983,9,5,23,1
4,1984,6,21,12,1
4,1984,6,25,13,1
4,1984,6,26,13,2
4,1984,6,27,13,1
4,1984,7,1,14,3
4,1984,7,4,14,4
4,1984,7,9,15,9
4,1984,7,11,15,10
4,1984,7,13,15,9
4,1984,7,18,16,11
4,1984,7,23,17,9
4,1984,7,24,17,9
4,1984,7,27,17,9
4,1984,7,30,18,7
4,1984,8,1,18,5
4,1984,8,3,18,7
4,1984,8,6,19,6
4,1984,8,9,19,4
4,1984,8,10,19,5
4,1984,8,13,20,3
4,1984,8,14,20,5
4,1984,8,17,20,6
4,1984,8,20,21,2
4,1984,8,23,21,2
4,1984,8,28,22,2
4,1984,8,29,22,1
4,1984,9,3,23,1
4,1985,6,28,13,2
4,1985,7,2,14,3
4,1985,7,4,14,1
4,1985,7,8,15,2
4,1985,7,10,15,3
4,1985,7,15,16,6
4,1985,7,17,16,7
4,1985,7,18,16,7
4,1985,7,23,17,5
4,1985,7,25,17,10
4,1985,8,1,18,6
4,1985,8,6,19,3
4,1985,8,8,19,4
4,1985,8,17,20,3
4,1985,8,19,21,2
4,1985,8,21,21,2
4,1985,8,26,22,2
4,1985,8,27,22,2
4,1985,8,29,22,1
4,1985,9,5,23,1
4,1985,9,9,24,1
4,1986,6,25,13,2
4,1986,6,27,13,2
4,1986,6,30,13,4
4,1986,7,1,14,4
4,1986,7,3,14,4
4,1986,7,7,14,5
4,1986,7,8,15,10
4,1986,7,10,15,8
4,1986,7,14,15,11
4,1986,7,15,16,11
4,1986,7,16,16,7
4,1986,7,21,16,11
4,1986,7,24,17,7
4,1986,7,27,17,6
4,1986,7,29,18,6
4,1986,7,31,18,7
4,1986,8,4,18,7
4,1986,8,5,19,7
4,1986,8,6,19,3
4,1986,8,13,20,3
4,1986,8,14,20,3
4,1986,8,20,21,2
4,1986,8,28,22,2
4,1986,9,2,23,1
4,1986,9,4,23,1
4,1986,9,17,25,1
4,1987,6,29,13,2
4,1987,7,1,14,3
4,1987,7,3,14,6
4,1987,7,6,14,8
4,1987,7,9,15,7
4,1987,7,10,15,14
4,1987,7,15,16,19
4,1987,7,27,17,9
4,1987,7,31,18,10
4,1987,8,4,18,7
4,1987,8,5,19,9
4,1987,8,17,20,4
4,1987,8,19,21,4
4,1987,8,28,22,4
4,1988,6,20,12,3
4,1988,7,5,14,5
4,1988,7,11,15,4
4,1988,7,19,16,5
4,1988,7,26,17,9
4,1988,8,3,18,8
4,1988,8,5,19,7
4,1988,8,11,19,6
4,1988,8,15,20,3
4,1988,8,23,21,4
4,1988,8,25,21,1
4,1989,6,12,11,2
4,1989,6,19,12,4
4,1989,6,30,13,9
4,1989,7,6,14,13
4,1989,7,10,15,16
4,1989,7,18,16,16
4,1989,7,25,17,9
4,1989,8,2,18,7
4,1989,8,7,19,6
4,1989,8,13,20,3
4,1989,8,21,21,3
4,1989,8,30,22,1
4,1990,5,31,9,1
4,1990,6,15,11,2
4,1990,6,19,12,6
4,1990,6,25,13,13
4,1990,7,2,14,12
4,1990,7,12,15,12
4,1990,7,17,16,10
4,1990,7,23,17,11
4,1990,7,31,18,9
4,1990,8,8,19,4
4,1990,8,13,20,6
4,1990,8,22,21,3
4,1990,8,27,22,2
4,1991,7,2,14,2
4,1991,7,4,14,3
4,1991,7,5,14,3
4,1991,7,9,15,6
4,1991,7,17,16,12
4,1991,7,22,17,10
4,1991,7,29,18,9
4,1991,8,7,19,6
4,1991,8,12,20,10
4,1991,8,21,21,7
4,1991,8,27,22,4
4,1991,9,5,23,2
4,1991,9,10,24,1
4,1992,6,11,11,1
4,1992,6,17,12,2
4,1992,6,26,13,3
4,1992,7,6,14,5
4,1992,7,14,15,7
4,1992,7,17,16,6
4,1992,7,22,17,5
4,1992,7,29,18,4
4,1992,8,6,19,5
4,1992,8,17,20,2
4,1992,8,21,21,2
4,1992,8,28,22,1
4,1992,9,4,23,1
4,1993,6,10,11,1
4,1993,6,17,12,1
4,1993,6,24,13,2
4,1993,7,6,14,7
4,1993,7,7,14,6
4,1993,7,8,15,6
4,1993,7,15,16,7
4,1993,7,26,17,4
4,1993,7,30,18,6
4,1993,8,10,19,4
4,1993,8,13,20,6
4,1993,8,17,20,4
4,1993,8,19,21,4
4,1993,8,23,21,4
4,1993,9,1,22,3
4,1993,9,6,23,1
4,1993,9,9,24,1
4,1994,6,17,12,2
4,1994,6,24,13,2
4,1994,7,1,14,4
4,1994,7,6,14,5
4,1994,7,20,16,7
4,1994,7,22,17,6
4,1994,7,29,18,5
4,1994,8,5,19,5
4,1994,8,13,20,4
4,1994,8,19,21,2
4,1994,8,26,22,2
4,1994,9,2,23,1
4,1995,6,26,13,2
4,1995,7,4,14,4
4,1995,7,6,14,4
4,1995,7,10,15,5
4,1995,7,20,16,5
4,1995,7,24,17,5
4,1995,7,31,18,4
4,1995,8,7,19,4
4,1995,8,15,20,2
4,1995,8,22,21,1
4,1995,9,5,23,1
4,1995,9,11,24,1
4,1996,6,24,13,2
4,1996,7,2,14,3
4,1996,7,10,15,4
4,1996,7,16,16,4
4,1996,7,22,17,5
4,1996,7,31,18,6
4,1996,8,5,19,2
4,1996,8,15,20,4
4,1996,8,19,21,2
4,1996,8,27,22,3
4,1996,9,3,23,3
4,1997,6,17,12,1
4,1997,6,24,13,3
4,1997,7,1,14,2
4,1997,7,7,14,2
4,1997,7,10,15,3
4,1997,7,16,16,3
4,1997,7,23,17,2
4,1997,7,29,18,2
4,1997,8,5,19,4
4,1997,8,13,20,3
4,1997,8,19,21,1
4,1998,6,24,13,2
4,1998,7,1,14,4
4,1998,7,8,15,2
4,1998,7,16,16,4
4,1998,7,22,17,3
4,1998,7,31,18,2
4,1998,8,5,19,2
4,1998,8,12,20,3
4,1998,8,19,21,4
4,1998,8,27,22,3
4,1999,6,14,11,2
4,1999,6,18,12,1
4,1999,6,25,13,1
4,1999,7,2,14,4
4,1999,7,9,15,7
4,1999,7,19,16,5
4,1999,7,23,17,4
4,1999,7,30,18,3
4,1999,8,5,19,2
4,1999,8,13,20,2
4,1999,8,23,21,2
4,1999,8,27,22,1
4,1999,9,2,23,1
4,2000,6,12,11,1
4,2000,6,19,12,3
4,2000,6,27,13,5
4,2000,7,6,14,5
4,2000,7,12,15,4
4,2000,7,17,16,5
4,2000,7,27,17,4
4,2000,8,1,18,5
4,2000,8,11,19,4
4,2000,8,14,20,2
4,2000,8,22,21,1
4,2000,8,29,22,1
4,2000,9,11,24,1
4,2001,6,25,13,2
4,2001,7,2,14,2
4,2001,7,9,15,3
4,2001,7,16,16,2
4,2001,7,23,17,3
4,2001,8,1,18,3
4,2001,8,10,19,5
4,2001,8,13,20,3
4,2001,8,21,21,1
4,2001,9,6,23,1
4,2002,6,11,11,2
4,2002,6,17,12,1
4,2002,6,24,13,2
4,2002,7,4,14,2
4,2002,7,12,15,2
4,2002,7,17,16,2
4,2002,7,24,17,2
4,2002,7,29,18,2
4,2002,8,6,19,2
4,2002,8,13,20,2
4,2002,8,21,21,2
4,2002,8,27,22,2
4,2003,6,12,11,1
4,2003,6,17,12,3
4,2003,6,26,13,3
4,2003,7,6,14,2
4,2003,7,9,15,3
4,2003,7,15,16,4
4,2003,7,22,17,3
4,2003,7,31,18,8
4,2003,8,5,19,4
4,2003,8,13,20,4
4,2003,8,20,21,4
4,2003,8,26,22,1
4,2004,6,14,11,1
4,2004,6,22,12,2
4,2004,6,29,13,2
4,2004,7,6,14,2
4,2004,7,13,15,4
4,2004,7,19,16,3
4,2004,7,27,17,3
4,2004,8,2,18,3
4,2004,8,11,19,4
4,2004,8,17,20,3
4,2004,8,26,22,1
4,2004,9,2,23,1
4,2005,6,28,13,2
4,2005,7,6,14,1
4,2005,7,11,15,3
4,2005,7,15,16,3
4,2005,7,26,17,5
4,2005,8,2,18,3
4,2005,8,9,19,4
4,2005,8,15,20,4
4,2005,8,23,21,2
4,2005,8,30,22,1
4,2006,6,12,11,1
4,2006,6,19,12,2
4,2006,6,28,13,3
4,2006,7,4,14,3
4,2006,7,11,15,3
4,2006,7,17,16,3
4,2006,7,25,17,2
4,2006,8,4,18,5
4,2006,8,7,19,5
4,2006,8,16,20,3
4,2006,8,22,21,3
4,2006,8,30,22,1
4,2007,6,4,10,2
4,2007,6,12,11,2
4,2007,6,20,12,2
4,2007,6,28,13,1
4,2007,7,4,14,3
4,2007,7,9,15,2
4,2007,7,16,16,4
4,2007,8,1,18,3
4,2007,8,7,19,3
4,2007,8,17,20,1
4,2007,8,23,21,1
4,2007,8,29,22,2
4,2007,9,4,23,1
4,2008,6,17,12,3
4,2008,6,24,13,2
4,2008,7,1,14,4
4,2008,7,10,15,2
4,2008,7,15,16,4
4,2008,7,23,17,6
4,2008,7,30,18,4
4,2008,8,11,19,4
4,2008,8,14,20,2
4,2008,8,21,21,2
4,2008,8,28,22,2
4,2008,9,18,25,1
4,2009,6,12,11,2
4,2009,6,17,12,1
4,2009,6,24,13,2
4,2009,7,2,14,3
4,2009,7,10,15,3
4,2009,7,18,16,5
4,2009,7,23,17,4
4,2009,8,2,18,5
4,2009,8,5,19,2
4,2009,8,16,20,2
4,2009,8,19,21,2
4,2010,6,16,11,2
4,2010,6,22,12,2
4,2010,6,28,13,2
4,2010,7,5,14,2
4,2010,7,14,15,3
4,2010,7,19,16,2
4,2010,7,25,17,3
4,2010,8,3,18,2
4,2010,8,9,19,3
4,2010,8,15,20,1
4,2010,8,22,21,1
4,2011,6,2,9,2
4,2011,6,15,11,2
4,2011,6,23,12,3
4,2011,6,25,13,2
4,2011,7,5,14,2
4,2011,7,14,15,3
4,2011,7,19,16,3
4,2011,7,27,17,2
4,2011,8,2,18,2
4,2011,8,10,19,2
4,2011,8,14,20,3
4,2011,8,19,21,3
4,2012,6,23,12,1
4,2012,6,26,13,1
4,2012,7,5,14,4
4,2012,7,12,15,2
4,2012,7,17,16,3
4,2012,7,23,17,2
4,2012,8,4,18,5
4,2012,8,11,19,5
4,2012,8,18,20,2
4,2012,8,25,21,2
4,2012,9,8,23,1
4,2013,6,26,13,1
4,2013,7,1,14,1
4,2013,7,8,15,4
4,2013,7,15,16,13
4,2013,7,27,17,7
4,2013,8,3,18,5
4,2013,8,11,19,5
4,2013,8,25,21,2
4,2013,9,7,23,2
4,2014,6,8,10,2
4,2014,6,13,11,2
4,2014,6,20,12,1
4,2014,6,30,13,3
4,2014,7,6,14,4
4,2014,7,12,15,3
4,2014,7,20,16,2
4,2014,7,22,17,2
4,2014,8,2,18,3
4,2014,8,9,19,2
4,2014,8,16,20,1
4,2014,8,23,21,1
4,2014,9,7,23,1
4,2015,6,21,12,2
4,2015,6,29,13,2
4,2015,7,4,14,3
4,2015,7,11,15,4
4,2015,7,18,16,5
4,2015,7,29,18,3
4,2015,8,8,19,2
4,2015,8,15,20,2
4,2015,8,22,21,2
5,1976,6,15,11,1
5,1976,6,18,12,1
5,1976,6,21,12,1
5,1976,6,22,12,2
5,1976,6,24,13,2
5,1976,6,25,13,2
5,1976,6,29,13,6
5,1976,7,1,14,3
5,1976,7,2,14,3
5,1976,7,5,14,4
5,1976,7,6,14,2
5,1976,7,8,15,3
5,1976,7,13,15,4
5,1976,7,15,16,2
5,1976,7,19,16,3
5,1976,7,21,16,3
5,1976,7,22,17,6
5,1976,7,23,17,4
5,1976,7,26,17,3
5,1976,7,27,17,7
5,1976,7,29,18,3
5,1976,8,4,18,3
5,1976,8,5,19,2
5,1976,8,10,19,2
5,1976,8,11,19,3
5,1976,8,13,20,1
5,1976,8,17,20,2
5,1976,8,19,21,1
5,1976,8,23,21,1
5,1976,8,24,21,1
5,1976,8,27,22,1
6,1976,6,22,12,2
6,1976,6,24,13,4
6,1976,7,1,14,3
6,1976,7,8,15,2
6,1976,7,16,16,6
6,1976,7,22,17,8
6,1976,7,29,18,2
6,1976,8,5,19,2
6,1976,8,12,20,3
6,1976,8,19,21,1
6,1976,8,26,22,1
6,1977,7,7,14,2
6,1977,7,21,16,1
6,1977,7,27,17,2
6,1977,8,3,18,3
6,1977,8,10,19,1
6,1977,8,18,20,1
6,1977,9,5,23,1
6,1977,9,9,24,2
6,1978,7,7,14,4
6,1978,7,21,16,2
6,1978,7,28,17,2
6,1978,8,7,19,1
6,1978,8,13,20,4
6,1978,8,17,20,2
6,1978,8,29,22,1
6,1978,9,4,23,1
6,1978,9,9,24,1
6,1979,7,1,14,1
6,1979,7,12,15,2
6,1979,7,16,16,2
6,1979,7,26,17,2
6,1979,7,30,18,1
6,1979,8,5,19,1
6,1979,8,12,20,2
6,1980,6,29,13,1
6,1980,7,2,14,3
6,1980,7,21,16,4
6,1980,7,24,17,1
6,1980,8,8,19,4
6,1980,8,13,20,3
6,1980,8,19,21,3
6,1980,9,1,22,1
6,1981,7,7,14,2
6,1981,7,10,15,1
6,1981,7,20,16,4
6,1981,7,25,17,2
6,1981,8,2,18,2
6,1981,8,9,19,3
6,1981,8,14,20,2
6,1981,8,24,21,2
6,1981,8,26,22,1
6,1981,9,3,23,2
6,1982,7,5,14,4
6,1982,7,17,16,4
6,1982,7,23,17,5
6,1982,7,29,18,4
6,1982,8,8,19,2
6,1982,8,16,20,1
6,1983,7,12,15,2
6,1983,7,15,16,2
6,1983,7,22,17,2
6,1983,7,29,18,1
6,1983,8,8,19,5
6,1983,8,12,20,1
6,1984,6,25,13,1
6,1984,7,3,14,2
6,1984,7,14,15,2
6,1984,7,19,16,3
6,1984,7,27,17,2
6,1984,8,4,18,1
6,1984,8,8,19,4
6,1984,8,13,20,1
6,1985,7,3,14,2
6,1985,7,8,15,1
6,1985,7,18,16,2
6,1985,7,23,17,2
6,1985,8,1,18,1
6,1985,8,9,19,2
6,1985,8,16,20,2
6,1985,8,21,21,1
6,1985,8,29,22,2
6,1985,9,6,23,1
6,1985,9,9,24,1
6,1986,7,8,15,1
6,1986,7,15,16,2
6,1986,7,22,17,3
6,1986,7,29,18,1
6,1986,8,8,19,1
6,1986,8,29,22,1
6,1986,9,2,23,1
6,1986,9,16,25,1
6,1986,9,28,26,1
6,1987,7,5,14,1
6,1987,7,9,15,2
6,1987,7,21,16,2
6,1987,7,23,17,1
6,1987,8,3,18,1
6,1987,8,6,19,1
6,1987,8,8,19,1
6,1987,8,12,20,1
6,1987,8,22,21,1
6,1988,6,24,13,1
6,1988,7,7,14,1
6,1988,7,14,15,1
6,1988,7,18,16,1
6,1988,8,2,18,2
6,1988,8,7,19,1
6,1988,8,16,20,1
6,1988,8,24,21,1
6,1988,8,31,22,1
6,1988,9,4,23,1
6,1989,6,17,12,2
6,1989,7,2,14,3
6,1989,7,11,15,2
6,1989,7,17,16,2
6,1989,7,27,17,1
6,1989,8,1,18,2
6,1990,6,29,13,2
6,1990,7,7,14,3
6,1990,7,10,15,2
6,1990,7,16,16,2
6,1990,7,22,17,1
6,1990,8,1,18,1
6,1990,8,12,20,1
6,1991,7,5,14,1
6,1991,7,15,16,3
6,1991,7,26,17,3
6,1991,7,29,18,3
6,1991,8,7,19,2
6,1991,8,18,20,3
6,1991,8,25,21,2
6,1991,8,26,22,1
6,1991,9,10,24,1
6,1991,9,25,26,1
6,1992,6,22,12,2
6,1992,6,25,13,2
6,1992,7,6,14,3
6,1992,7,14,15,3
6,1992,7,17,16,3
6,1992,7,27,17,4
6,1992,7,29,18,2
6,1992,8,10,19,2
6,1992,8,14,20,1
6,1992,8,21,21,1
6,1992,8,31,22,1
6,1993,7,2,14,2
6,1993,7,12,15,5
6,1993,7,18,16,2
6,1993,7,28,17,4
6,1993,8,3,18,2
6,1993,8,27,22,1
6,1994,6,30,13,2
6,1994,7,11,15,2
6,1994,7,19,16,2
6,1994,7,28,17,1
6,1994,7,29,18,2
6,1995,6,28,13,1
6,1995,7,4,14,4
6,1995,7,12,15,2
6,1995,7,21,16,3
6,1995,7,24,17,2
6,1995,8,1,18,2
6,1995,8,7,19,2
6,1995,8,14,20,1
6,1995,8,30,22,1
6,1996,7,8,15,1
6,1996,7,15,16,7
6,1996,7,24,17,7
6,1996,7,29,18,5
6,1996,8,12,20,2
6,1996,8,28,22,1
6,1997,7,9,15,4
6,1997,7,18,16,1
6,1997,7,22,17,3
6,1997,7,29,18,3
6,1997,8,8,19,1
6,1997,8,20,21,2
6,1997,8,27,22,2
6,1998,6,24,13,1
6,1998,7,3,14,3
6,1998,7,14,15,3
6,1998,7,24,17,2
6,1998,8,2,18,1
6,1998,8,5,19,6
6,1998,8,13,20,3
6,1998,8,19,21,4
6,1998,9,3,23,1
6,1999,6,25,13,1
6,1999,7,6,14,2
6,1999,7,9,15,2
6,1999,7,18,16,4
6,1999,7,23,17,5
6,1999,7,30,18,6
6,1999,8,16,20,5
6,1999,8,20,21,4
6,1999,9,1,22,2
6,1999,9,5,23,2
6,2000,6,26,13,1
6,2000,7,18,16,3
6,2000,7,20,16,1
6,2000,8,11,19,2
6,2000,8,17,20,2
6,2000,8,24,21,2
6,2000,8,30,22,2
6,2000,9,4,23,1
6,2000,9,10,24,1
6,2001,6,26,13,1
6,2001,7,2,14,2
6,2001,7,16,16,1
6,2001,7,25,17,1
6,2001,7,31,18,2
6,2001,8,10,19,1
6,2001,8,14,20,2
6,2001,8,20,21,2
6,2001,8,27,22,2
6,2001,9,10,24,1
6,2002,6,26,13,1
6,2002,7,3,14,2
6,2002,7,15,16,2
6,2002,7,22,17,2
6,2002,8,1,18,2
6,2002,8,6,19,2
6,2002,8,12,20,2
6,2002,8,21,21,1
6,2002,8,27,22,2
6,2002,9,2,23,2
6,2002,9,13,24,1
6,2002,9,21,25,1
6,2003,7,4,14,1
6,2003,7,11,15,3
6,2003,7,24,17,2
6,2003,7,30,18,2
6,2003,8,7,19,1
6,2003,8,14,20,1
6,2003,8,27,22,1
6,2003,9,4,23,1
6,2004,6,14,11,1
6,2004,6,18,12,3
6,2004,6,25,13,1
6,2004,7,13,15,2
6,2004,7,15,16,4
6,2004,7,29,18,1
6,2004,8,9,19,2
6,2004,8,21,21,1
6,2004,8,31,22,1
6,2005,7,7,14,4
6,2005,7,14,15,2
6,2005,7,29,18,5
6,2005,8,8,19,2
6,2005,8,18,20,1
6,2005,8,23,21,1
6,2005,8,29,22,1
6,2005,9,2,23,1
6,2006,6,29,13,2
6,2006,7,3,14,3
6,2006,7,11,15,2
6,2006,7,17,16,2
6,2006,7,24,17,2
6,2006,8,2,18,2
6,2006,8,8,19,2
6,2006,8,14,20,2
6,2006,8,24,21,2
6,2006,8,29,22,1
6,2006,9,5,23,1
6,2006,9,12,24,1
6,2007,6,27,13,1
6,2007,7,6,14,2
6,2007,7,11,15,3
6,2007,7,24,17,3
6,2007,7,30,18,2
6,2007,8,9,19,1
6,2007,8,22,21,2
6,2007,8,29,22,1
6,2007,9,3,23,1
6,2007,9,13,24,1
6,2008,7,1,14,2
6,2008,7,15,16,2
6,2008,7,24,17,4
6,2008,8,14,20,2
6,2009,6,19,12,1
6,2009,7,22,17,1
6,2009,7,30,18,2
6,2009,8,5,19,1
6,2009,8,12,20,3
6,2009,8,19,21,1
6,2010,6,13,11,1
6,2010,6,30,13,3
6,2010,7,9,15,1
6,2010,7,19,16,1
6,2010,7,26,17,3
6,2010,8,11,19,2
6,2012,7,8,15,2
6,2012,7,17,16,5
6,2012,7,24,17,4
6,2012,7,30,18,1
6,2012,8,14,20,1
6,2012,8,28,22,2
6,2012,9,4,23,2
6,2012,9,11,24,1
6,2013,6,26,13,1
6,2013,7,6,14,1
6,2013,7,16,16,1
6,2013,8,1,18,3
6,2013,8,6,19,1
6,2013,8,15,20,1
6,2013,8,20,21,1
6,2013,8,27,22,2
6,2013,9,3,23,2
6,2013,9,10,24,1
6,2013,9,24,26,1
6,2014,6,19,12,2
6,2014,6,24,13,1
6,2014,7,1,14,2
6,2014,7,8,15,2
6,2014,7,15,16,2
6,2014,7,22,17,2
6,2014,7,29,18,1
6,2014,8,5,19,1
6,2014,8,12,20,1
6,2014,8,19,21,4
6,2014,8,28,22,3
6,2014,9,2,23,1
6,2015,6,17,12,1
6,2015,6,24,13,2
6,2015,7,1,14,2
6,2015,7,8,15,1
6,2015,7,15,16,2
6,2015,7,22,17,3
6,2015,7,29,18,5
6,2015,8,6,19,1
6,2015,8,12,20,1
6,2015,8,26,22,1
6,2015,9,2,23,1
6,2015,9,9,24,1
7,1976,6,14,11,1
7,1976,6,20,12,2
7,1976,6,24,13,5
7,1976,7,2,14,11
7,1976,7,10,15,9
7,1976,7,17,16,5
7,1976,7,25,17,5
7,1976,7,31,18,7
7,1976,8,8,19,1
7,1976,8,14,20,1
7,1976,8,20,21,1
7,1977,7,3,14,3
7,1977,7,8,15,3
7,1977,7,16,16,5
7,1977,7,24,17,3
7,1977,7,30,18,2
7,1977,8,8,19,3
